X,Y,ID_KM,KM,FECHA_ACT,CALIREPR,icon_url
-101.257022672504,21.3749194191977,45661,52,2021-11-12 11:54:24,Aproximada,./0.png
-101.263216990756,21.3578534419782,45662,50,2021-11-12 11:54:24,Aproximada,./0.png
-101.266318762797,21.3492779169266,45663,49,2021-11-12 11:54:24,Aproximada,./0.png
-101.269394930529,21.340786559754,45664,48,2021-11-12 11:54:24,Aproximada,./0.png
-101.275615764522,21.3236543778236,45665,46,2021-11-12 11:54:24,Aproximada,./0.png
-101.314743920631,20.9409020368142,45666,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.281647331023,20.9514385719989,45667,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.296874242797,20.9765939734808,45668,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.304758879041,20.9727098980625,45669,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.312934852002,20.9686266930264,45670,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.321895551876,20.9682757677187,45671,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.330581941944,20.9648905325688,45672,55,2021-11-12 11:54:24,Aproximada,./0.png
-101.347752057702,20.9593562252297,45673,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.356911118127,20.9587953541877,45674,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.374646713658,20.9544629464181,45675,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.383963609478,20.9523165963117,45676,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.392969618777,20.9502476945856,45677,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.402259619546,20.9481667117617,45678,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.350573501239,20.8924901030739,45679,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.348359786894,20.8998089116639,45680,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.345262024243,20.9099435857672,45681,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.343023128184,20.9181569170417,45682,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.337404410071,20.9253271353263,45683,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.32869331108,20.9401745782293,45684,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.321921869204,20.9464125892705,45685,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.276837032139,20.9988299953286,45686,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.270403931401,21.0026296854218,45687,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.27578717638,21.0045627070814,45688,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.282141361007,21.001016138019,45689,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.310892765536,20.9805892373036,45690,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.31522216333,20.9730801859116,45691,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.315296283173,20.9638301130374,45692,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.361483129891,20.9589810813207,45693,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.438529156861,20.9352088177714,45694,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.466442598802,20.910440199605,45695,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.474017664889,20.9049700978392,45696,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.488774740318,20.8937095713249,45697,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.594122771818,20.8518003499018,45698,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.593606538569,20.8604970338171,45699,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.597475695666,20.8657401921659,45700,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.52511873322,20.8492584000485,45706,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.531439329612,20.83268453371,45708,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.533939977866,20.8242636539338,45709,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.272553882287,20.960561738782,45717,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.265946206091,20.9544390178812,45718,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.258172216867,20.9485868441846,45719,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.251376596645,20.9434956751867,45720,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.243205066739,20.9386033707454,45721,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.226732542634,20.9288311339013,45722,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.221743739411,20.9219919598985,45723,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.217709124749,20.913255244014,45724,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.21436817798,20.9062727490443,45725,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.206698162917,20.902078284099,45726,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.197823569275,20.899268346764,45727,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.188262328205,20.8977809494289,45728,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.178379274201,20.8959720787063,45729,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.163484914762,20.8861328184426,45730,22,2021-11-12 11:54:24,Aproximada,./0.png
-101.136643771396,20.8885710217739,45731,25,2021-11-12 11:54:24,Aproximada,./0.png
-101.113792402155,20.8982311394233,45732,28,2021-11-12 11:54:24,Aproximada,./0.png
-101.130284561245,20.892219570021,45733,26,2021-11-12 11:54:24,Aproximada,./0.png
-101.234792824864,20.9336236202315,45734,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.642776302814,20.5651773776285,45735,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.647426155275,20.5729273061228,45736,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.649780804507,20.5816179869548,45737,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.646688974647,20.597889056992,45738,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.252325409637,21.0306517735739,45739,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.256988409525,21.0290572741941,45740,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.261991250476,21.0270504884006,45741,21,2021-11-12 11:54:24,Aproximada,./0.png
-101.628047485409,21.3552425240247,45745,39,2021-11-12 11:54:24,Aproximada,./0.png
-101.625270116551,21.3664546991072,45747,37,2021-11-12 11:54:24,Aproximada,./0.png
-101.62073751739,21.3784703223582,45749,35,2021-11-12 11:54:24,Aproximada,./0.png
-101.613656750185,21.3840261973473,45750,34,2021-11-12 11:54:24,Aproximada,./0.png
-101.60354466083,21.398938643779,45751,32,2021-11-12 11:54:24,Aproximada,./0.png
-101.558258106917,21.4740057628165,45760,22,2021-11-12 11:54:24,Aproximada,./0.png
-101.551550257797,21.4812753419151,45761,21,2021-11-12 11:54:24,Aproximada,./0.png
-101.342316112192,20.8799906576755,45762,137,2021-11-12 11:54:24,Aproximada,./0.png
-101.356565951626,20.8913749171486,45763,139,2021-11-12 11:54:24,Aproximada,./0.png
-101.364300494683,20.8975481861835,45764,140,2021-11-12 11:54:24,Aproximada,./0.png
-101.393541746422,20.9209692857161,45765,144,2021-11-12 11:54:24,Aproximada,./0.png
-101.408234906665,20.932681183228,45766,146,2021-11-12 11:54:24,Aproximada,./0.png
-101.413723971841,20.9481240910326,45767,148,2021-11-12 11:54:24,Aproximada,./0.png
-101.4457795427,20.9587507214673,45768,152,2021-11-12 11:54:24,Aproximada,./0.png
-101.453428668929,20.9638709401079,45769,153,2021-11-12 11:54:24,Aproximada,./0.png
-101.460545809999,20.9685441786342,45770,154,2021-11-12 11:54:24,Aproximada,./0.png
-101.468931140464,20.974031839825,45771,155,2021-11-12 11:54:24,Aproximada,./0.png
-101.477358215089,20.9796047628635,45772,156,2021-11-12 11:54:24,Aproximada,./0.png
-101.492790478027,20.9896914479581,45773,158,2021-11-12 11:54:24,Aproximada,./0.png
-101.508691493838,21.0001950968527,45774,160,2021-11-12 11:54:24,Aproximada,./0.png
-101.530593228113,21.0177943580675,45775,163,2021-11-12 11:54:24,Aproximada,./0.png
-101.559516387904,21.0410562451202,45776,167,2021-11-12 11:54:24,Aproximada,./0.png
-101.574530404461,21.0531622247686,45777,169,2021-11-12 11:54:24,Aproximada,./0.png
-101.763686590724,21.2065343513722,45778,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.756271811714,21.2010163823854,45779,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.74954699206,21.1947611099686,45780,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.759995883445,21.0686571714587,45781,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.774339698631,21.0558986162704,45782,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.782523793102,21.0503397664276,45783,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.790225733314,21.046451751352,45784,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.798658367008,21.0440325690468,45785,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.704569928077,20.9656569106262,45786,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.718245986575,20.8555457289488,45792,25,2021-11-12 11:54:24,Aproximada,./0.png
-101.703252029083,20.6859294799278,45797,38,2021-11-12 11:54:24,Aproximada,./0.png
-101.745230230013,20.6833605040292,45800,41,2021-11-12 11:54:24,Aproximada,./0.png
-101.767504268906,20.6752155335894,45801,44,2021-11-12 11:54:24,Aproximada,./0.png
-101.786577545089,20.677745426169,45802,46,2021-11-12 11:54:24,Aproximada,./0.png
-101.803797776449,20.6742589642146,45803,48,2021-11-12 11:54:24,Aproximada,./0.png
-101.811974099163,20.6698115399078,45804,49,2021-11-12 11:54:24,Aproximada,./0.png
-101.828701561223,20.6607598552286,45805,51,2021-11-12 11:54:24,Aproximada,./0.png
-101.865199169346,20.6589080021427,45806,55,2021-11-12 11:54:24,Aproximada,./0.png
-101.889961571127,20.6510622020589,45807,58,2021-11-12 11:54:24,Aproximada,./0.png
-101.896269341304,20.646612031339,45808,59,2021-11-12 11:54:24,Aproximada,./0.png
-101.905940881128,20.6433711040511,45809,60,2021-11-12 11:54:24,Aproximada,./0.png
-101.915495030041,20.6445096835512,45810,61,2021-11-12 11:54:24,Aproximada,./0.png
-101.924634143532,20.6419083418387,45811,62,2021-11-12 11:54:24,Aproximada,./0.png
-101.933479550015,20.6387511989966,45812,63,2021-11-12 11:54:24,Aproximada,./0.png
-101.942917413982,20.6388890083117,45813,64,2021-11-12 11:54:24,Aproximada,./0.png
-101.942959629374,20.6713355654373,45814,83,2021-11-12 11:54:24,Aproximada,./0.png
-101.938048260639,20.6783531771338,45815,82,2021-11-12 11:54:24,Aproximada,./0.png
-101.936107647215,20.6872154530448,45816,81,2021-11-12 11:54:24,Aproximada,./0.png
-101.828979548876,20.7817585246546,45825,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.860498708935,20.8639234489447,45831,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.859878628465,20.8727642878921,45832,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.853478872341,20.9246922811791,45833,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.853050971852,20.9331567240827,45834,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.866109928996,20.8822088140438,45835,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.822237117535,20.7354644570044,45836,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.812654935499,20.7354694316752,45837,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.804627339095,20.7390532752135,45838,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.794980584587,20.7407211951652,45839,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.785382395216,20.7404343835142,45840,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.775840655339,20.7383426292105,45841,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.76685657284,20.7394581387109,45842,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.73867107248,20.7344565632969,45843,23,2021-11-12 11:54:24,Aproximada,./0.png
-101.729457607597,20.7327123815959,45844,24,2021-11-12 11:54:24,Aproximada,./0.png
-101.941508174952,20.7261008112994,45845,52,2021-11-12 11:54:24,Aproximada,./0.png
-101.935939068461,20.7345390970994,45846,51,2021-11-12 11:54:24,Aproximada,./0.png
-101.906353921704,20.7910357988986,45852,44,2021-11-12 11:54:24,Aproximada,./0.png
-101.905581732013,20.7996567949471,45853,43,2021-11-12 11:54:24,Aproximada,./0.png
-101.905065694962,20.8083814939364,45854,42,2021-11-12 11:54:24,Aproximada,./0.png
-101.903078058319,20.8173811818006,45855,41,2021-11-12 11:54:24,Aproximada,./0.png
-101.897423638982,20.8425188189924,45856,38,2021-11-12 11:54:24,Aproximada,./0.png
-101.89415668959,20.8508789438457,45857,37,2021-11-12 11:54:24,Aproximada,./0.png
-101.890974329682,20.8590165005048,45858,36,2021-11-12 11:54:24,Aproximada,./0.png
-101.887691122628,20.8673517018493,45859,35,2021-11-12 11:54:24,Aproximada,./0.png
-101.887087744315,20.9024744790921,45860,31,2021-11-12 11:54:24,Aproximada,./0.png
-101.880701934008,20.9191073566443,45861,29,2021-11-12 11:54:24,Aproximada,./0.png
-101.877875460545,20.9277107838473,45862,28,2021-11-12 11:54:24,Aproximada,./0.png
-101.875056796049,20.9365582520164,45863,27,2021-11-12 11:54:24,Aproximada,./0.png
-101.872922545866,20.9429880383013,45864,26,2021-11-12 11:54:24,Aproximada,./0.png
-101.869429436251,20.9527643207846,45865,25,2021-11-12 11:54:24,Aproximada,./0.png
-101.83918096861,20.9835574963273,45866,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.830916566017,20.9878147111252,45867,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.819722418554,20.9935974481111,45868,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.814158532101,20.9964675623291,45869,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.806123897803,21.0010961148615,45870,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.802450500527,21.008972094553,45871,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.789117686348,21.0217049702189,45872,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.782046989872,21.0277850609965,45873,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.775203309016,21.0337200618259,45874,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.768497522563,21.0394750064825,45875,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.760658615521,21.044779957132,45876,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.748099451294,21.0527560519468,45877,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.737391531511,21.0599818954362,45878,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.729662080596,21.065237628519,45879,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.721526967263,21.0698704034662,45880,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.715050276424,21.0620015470606,45881,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.717073374813,21.074900011791,45884,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.744536909032,20.9157778574051,45888,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.739222877032,20.9181334423649,45889,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.727536863448,20.9233453670332,45890,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.719214842508,20.9281243291421,45891,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.945333768839,20.7300825190379,45892,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.957736256218,20.7437179705398,45893,41,2021-11-12 11:54:24,Aproximada,./0.png
-101.966837575547,20.7592305314713,45894,39,2021-11-12 11:54:24,Aproximada,./0.png
-101.970764498916,20.7663356139265,45895,38,2021-11-12 11:54:24,Aproximada,./0.png
-101.979630297404,20.7825521098843,45896,36,2021-11-12 11:54:24,Aproximada,./0.png
-101.994777805269,20.80408745363,45897,33,2021-11-12 11:54:24,Aproximada,./0.png
-101.998093362495,20.811761225905,45898,32,2021-11-12 11:54:24,Aproximada,./0.png
-101.91912126946,20.899686342347,45899,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.916989456619,20.9100432780626,45900,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.917142546958,20.9185418530017,45901,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.915078291532,20.9353863514193,45902,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.902137656674,20.9497454508542,45903,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.898060740683,20.9572482779678,45904,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.897150789667,20.9659330468605,45905,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.89627654005,20.9744773869002,45906,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.894457052609,20.9922698587318,45907,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.891334472592,21.0097753223178,45908,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.891334894481,21.0185866899931,45909,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.898648771903,21.0250477469931,45910,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.879126458992,21.0072236150128,45912,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.870908744007,21.0026882309757,45913,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.861983695149,20.999332797644,45914,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.852361447081,20.9963436976606,45915,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.848167348117,20.9954009204719,45916,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.83878364592,20.9933131603519,45917,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.832811624354,20.9989620591227,45918,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.829960585695,21.0074528008981,45919,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.827426014212,21.0162350610459,45920,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.82553615332,21.0247253800734,45921,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.817959654012,21.0370278280282,45922,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.80858187104,21.0406738761115,45923,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.767012431884,21.0620616176445,45924,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.69396538679,20.7216814865795,45925,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.688442657088,20.7160623538565,45926,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.716192364021,20.9609563352093,45927,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.875290370036,21.0135465379918,45933,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.87633816192,20.9959127449843,45934,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.419479821709,20.9717129333867,45935,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.411614629187,20.9884561620315,45936,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.410262237071,20.9976499916078,45937,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.408890444572,21.0065400337943,45938,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.407898221367,21.0153070370125,45939,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.38522141946,21.1411489751081,45940,22,2021-11-12 11:54:24,Aproximada,./0.png
-101.380281733485,21.1484588254535,45941,23,2021-11-12 11:54:24,Aproximada,./0.png
-101.374020112153,21.1551856045989,45942,24,2021-11-12 11:54:24,Aproximada,./0.png
-101.370200829088,21.1637280745947,45943,25,2021-11-12 11:54:24,Aproximada,./0.png
-101.365509751907,21.1712826541014,45944,26,2021-11-12 11:54:24,Aproximada,./0.png
-101.359617320494,21.1783418184135,45945,27,2021-11-12 11:54:24,Aproximada,./0.png
-101.353477152045,21.185707740038,45946,28,2021-11-12 11:54:24,Aproximada,./0.png
-101.34717604674,21.1923692667015,45947,29,2021-11-12 11:54:24,Aproximada,./0.png
-101.340790752503,21.1988860264531,45948,30,2021-11-12 11:54:24,Aproximada,./0.png
-101.33457450864,21.2058695986701,45949,31,2021-11-12 11:54:24,Aproximada,./0.png
-101.328496847006,21.2128018931367,45950,32,2021-11-12 11:54:24,Aproximada,./0.png
-101.322595546923,21.2199301439346,45951,33,2021-11-12 11:54:24,Aproximada,./0.png
-101.316715975766,21.2271149418038,45952,34,2021-11-12 11:54:24,Aproximada,./0.png
-101.31054174361,21.2340944534582,45953,35,2021-11-12 11:54:24,Aproximada,./0.png
-101.302698827091,21.2398005741109,45954,36,2021-11-12 11:54:24,Aproximada,./0.png
-101.295791652728,21.2454905848243,45955,37,2021-11-12 11:54:24,Aproximada,./0.png
-101.293235385078,21.2546231510182,45956,38,2021-11-12 11:54:24,Aproximada,./0.png
-101.29134203304,21.2630714097872,45957,39,2021-11-12 11:54:24,Aproximada,./0.png
-101.289241390732,21.2723086107131,45958,40,2021-11-12 11:54:24,Aproximada,./0.png
-101.287323304086,21.280707772019,45959,41,2021-11-12 11:54:24,Aproximada,./0.png
-101.285022791338,21.2893071911807,45960,42,2021-11-12 11:54:24,Aproximada,./0.png
-101.280024545191,21.2971406679821,45961,43,2021-11-12 11:54:24,Aproximada,./0.png
-101.280124016314,21.3059924879298,45962,44,2021-11-12 11:54:24,Aproximada,./0.png
-101.278755655603,21.3149278072067,45963,45,2021-11-12 11:54:24,Aproximada,./0.png
-101.294576892933,21.3067504416636,45964,63,2021-11-12 11:54:24,Aproximada,./0.png
-101.305769232346,21.3058588032742,45965,62,2021-11-12 11:54:24,Aproximada,./0.png
-101.31423726806,21.3061433927628,45966,61,2021-11-12 11:54:24,Aproximada,./0.png
-101.648701095139,20.6081674077361,45969,24,2021-11-12 11:54:24,Aproximada,./0.png
-101.639959186091,20.6029210958487,45970,23,2021-11-12 11:54:24,Aproximada,./0.png
-101.693630294972,21.1682313635261,45971,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.467905323822,21.3507315809369,45985,42,2021-11-12 11:54:24,Aproximada,./0.png
-101.471700848338,21.3438170483389,45986,41,2021-11-12 11:54:24,Aproximada,./0.png
-101.490644108773,21.340285982553,45987,39,2021-11-12 11:54:24,Aproximada,./0.png
-101.500072475003,21.3388794050708,45988,38,2021-11-12 11:54:24,Aproximada,./0.png
-101.519404349224,21.3386119350957,45989,36,2021-11-12 11:54:24,Aproximada,./0.png
-101.522700940905,21.340082465303,45990,35,2021-11-12 11:54:24,Aproximada,./0.png
-101.527980632517,21.338890995888,45991,34,2021-11-12 11:54:24,Aproximada,./0.png
-101.533587729395,21.3324088361377,45992,33,2021-11-12 11:54:24,Aproximada,./0.png
-101.542045981151,21.332774686708,45993,32,2021-11-12 11:54:24,Aproximada,./0.png
-101.549094024562,21.3274133687177,45994,31,2021-11-12 11:54:24,Aproximada,./0.png
-101.550465305693,21.3206558398393,45995,30,2021-11-12 11:54:24,Aproximada,./0.png
-101.557192685912,21.3206684856718,45996,29,2021-11-12 11:54:24,Aproximada,./0.png
-101.566353251001,21.3217745690157,45997,28,2021-11-12 11:54:24,Aproximada,./0.png
-101.575809554126,21.3212420713063,45998,27,2021-11-12 11:54:24,Aproximada,./0.png
-101.594600400121,21.3191095383661,45999,25,2021-11-12 11:54:24,Aproximada,./0.png
-101.601828999275,21.3201849815981,46000,24,2021-11-12 11:54:24,Aproximada,./0.png
-101.656784402218,21.2733871239248,46009,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.672666812832,21.2525890698858,46011,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.680455301762,21.2390640796791,46012,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.688450785096,21.2354104641658,46013,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.685833226033,21.2213422811123,46014,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.530626663212,20.8707398488359,46015,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.548347075954,20.8627223726888,46016,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.556810891036,20.8588812342136,46017,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.573580064481,20.8513129428499,46019,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.5818559404,20.8475336571226,46020,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.586520353434,20.8454175935195,46021,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.598627657132,20.8391192174903,46022,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.614850698691,20.829778739472,46023,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.624312893132,20.8242965252291,46024,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.63317129857,20.8191862538663,46025,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.646718155763,20.8149187275021,46026,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.652494996089,20.8143838627286,46027,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.660543869015,20.8141853047677,46028,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.668112852881,20.8099388958112,46029,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.677520252627,20.8040379950136,46030,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.684381084006,20.8011250768097,46031,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.695316205071,20.8015099658089,46032,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.712251249788,20.7909832004528,46033,23,2021-11-12 11:54:24,Aproximada,./0.png
-101.710954759522,20.7815809207308,46034,24,2021-11-12 11:54:24,Aproximada,./0.png
-101.708904456237,20.7640301037404,46035,26,2021-11-12 11:54:24,Aproximada,./0.png
-101.712827864828,20.737937827272,46036,29,2021-11-12 11:54:24,Aproximada,./0.png
-101.711795383803,20.7328763520734,46037,30,2021-11-12 11:54:24,Aproximada,./0.png
-101.432403458075,20.9303780789928,46045,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.429485863851,20.9031086930168,46047,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.428436269474,20.8938629207175,46048,5,2021-11-12 11:54:24,Aproximada,./0.png
-100.690439379668,20.9001776563165,46049,29,2021-11-12 11:54:24,Aproximada,./0.png
-100.634746485964,20.8883730984717,46050,23,2021-11-12 11:54:24,Aproximada,./0.png
-100.915377731011,21.1533173469587,46051,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.897819029081,21.145619166853,46052,3,2021-11-12 11:54:24,Aproximada,./0.png
-100.889494175451,21.1407414461586,46053,4,2021-11-12 11:54:24,Aproximada,./0.png
-100.87590423401,21.1283361209873,46054,6,2021-11-12 11:54:24,Aproximada,./0.png
-100.86811484102,21.1221595029768,46055,7,2021-11-12 11:54:24,Aproximada,./0.png
-100.942977490698,21.1422875278407,46056,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.951246498371,21.1255794830537,46057,3,2021-11-12 11:54:24,Aproximada,./0.png
-100.963084036989,21.1636183589963,46058,9,2021-11-12 11:54:24,Aproximada,./0.png
-100.955282778637,21.1700458796265,46059,8,2021-11-12 11:54:24,Aproximada,./0.png
-100.939418733979,21.1801415848945,46060,6,2021-11-12 11:54:24,Aproximada,./0.png
-100.932139185491,21.1848534678527,46061,5,2021-11-12 11:54:24,Aproximada,./0.png
-100.921580751829,21.1955613829646,46062,5,2021-11-12 11:54:24,Aproximada,./0.png
-100.932506148212,21.1699773940099,46063,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.936749599958,21.1760737571151,46064,2,2021-11-12 11:54:24,Aproximada,./0.png
-100.918510443701,21.1864581316786,46065,3,2021-11-12 11:54:24,Aproximada,./0.png
-100.911769759936,21.181633870087,46066,2,2021-11-12 11:54:24,Aproximada,./0.png
-100.906921981832,21.1735428990856,46067,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.837546721787,21.2232771141128,46068,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.840329941101,21.2318988719691,46069,2,2021-11-12 11:54:24,Aproximada,./0.png
-100.842639300487,21.240709866166,46070,3,2021-11-12 11:54:24,Aproximada,./0.png
